      n, insertion_cmp, insertion_swaps, insertion_time, merge_cmp, merge_swaps, merge_time
   2715,          3962,            1248,              0,     15627,           0,          0
   2716,          3963,            1248,              0,     15637,           0,          0
   2717,          3964,            1248,              0,     15633,           0,          0
   2718,          3965,            1248,              0,     15650,           0,          0
   2719,          3966,            1248,              0,     15678,           0,          0
   2720,          3967,            1248,              0,     15659,           0,          0
   2721,          3968,            1248,              0,     15664,           0,          0
   2722,          3971,            1250,              0,     15692,           0,          0
   2723,          3972,            1250,              0,     15686,           0,          0
   2724,          3973,            1250,              0,     15695,           0,          0
   2725,          3974,            1250,              0,     15707,           0,          0
   2726,          3975,            1250,              0,     15722,           0,          0
   2727,          3976,            1250,              0,     15710,           0,          0
   2728,          3977,            1250,              0,     15741,           0,          0
   2729,          3979,            1251,              0,     15735,           0,          0
   2730,          3981,            1252,              0,     15765,           0,          0
   2731,          3982,            1252,              0,     15753,           0,          0
   2732,          3983,            1252,              0,     15739,           0,          0
   2733,          3984,            1252,              0,     15754,           0,          0
   2734,          3987,            1254,              0,     15757,           0,          0
   2735,          3991,            1257,              0,     15780,           0,          0
   2736,          3995,            1260,              0,     15787,           0,          0
   2737,          3996,            1260,              0,     15781,           0,          0
   2738,          3997,            1260,              0,     15794,           0,          0
   2739,          3998,            1260,              0,     15805,           0,          0
   2740,          3999,            1260,              0,     15793,           0,          0
   2741,          4000,            1260,              0,     15828,           0,          0
   2742,          4001,            1260,              0,     15817,           0,          0
   2743,          4002,            1260,              0,     15843,           0,          0
   2744,          4005,            1262,              0,     15842,           0,          0
   2745,          4006,            1262,              0,     15839,           0,          0
   2746,          4007,            1262,              0,     15850,           0,          0
   2747,          4008,            1262,              0,     15862,           0,          0
   2748,          4010,            1263,              0,     15882,           0,          0
   2749,          4012,            1264,              0,     15882,           0,          0
   2750,          4015,            1266,              0,     15873,           0,          0
   2751,          4016,            1266,              0,     15893,           0,          0
   2752,          4017,            1266,              0,     15909,           0,          0
   2753,          4018,            1266,              0,     15913,           0,          0
   2754,          4019,            1266,              0,     15893,           0,          0
   2755,          4020,            1266,              0,     15897,           0,          0
   2756,          4021,            1266,              0,     15926,           0,          0
   2757,          4022,            1266,              0,     15924,           0,          0
   2758,          4023,            1266,              0,     15924,           0,          0
   2759,          4024,            1266,              0,     15928,           0,          0
   2760,          4026,            1267,              0,     15959,           0,          0
   2761,          4028,            1268,              0,     15961,           0,          0
   2762,          4029,            1268,              0,     15942,           0,          0
   2763,          4030,            1268,              0,     15950,           0,          0
   2764,          4031,            1268,              0,     15972,           0,          0
   2765,          4033,            1269,              0,     15966,           0,          0
   2766,          4037,            1272,              0,     15947,           0,          0
   2767,          4038,            1272,              0,     15992,           0,          0
   2768,          4039,            1272,              0,     16002,           0,          0
   2769,          4040,            1272,              0,     16015,           0,          0
   2770,          4043,            1274,              0,     16018,           0,          0
   2771,          4046,            1276,              0,     16024,           0,          0
   2772,          4047,            1276,              0,     16031,           0,          0
   2773,          4048,            1276,              0,     16045,           0,          0
   2774,          4049,            1276,              0,     16036,           0,          0
   2775,          4050,            1276,              0,     16043,           0,          0
   2776,          4051,            1276,              0,     16042,           0,          0
   2777,          4052,            1276,              0,     16048,           0,          0
   2778,          4053,            1276,              0,     16060,           0,          0
   2779,          4054,            1276,              0,     16055,           0,          0
   2780,          4055,            1276,              0,     16101,           0,          0
   2781,          4056,            1276,              0,     16090,           0,          0
   2782,          4058,            1277,              0,     16068,           0,          0
   2783,          4060,            1278,              0,     16115,           0,          0
   2784,          4061,            1278,              0,     16098,           0,          0
   2785,          4062,            1278,              0,     16101,           0,          0
   2786,          4063,            1278,              0,     16121,           0,          0
   2787,          4064,            1278,              0,     16150,           0,          0
   2788,          4065,            1278,              0,     16141,           0,          0
   2789,          4066,            1278,              0,     16154,           0,          0
   2790,          4067,            1278,              0,     16135,           0,          0
   2791,          4068,            1278,              0,     16142,           0,          0
   2792,          4069,            1278,              0,     16193,           0,          0
   2793,          4070,            1278,              0,     16184,           0,          0
   2794,          4071,            1278,              0,     16172,           0,          0
   2795,          4072,            1278,              0,     16192,           0,          0
   2796,          4073,            1278,              0,     16183,           0,          0
   2797,          4074,            1278,              0,     16187,           0,          0
   2798,          4076,            1279,              0,     16225,           0,          0
   2799,          4078,            1280,              0,     16204,           0,          0
   2800,          4079,            1280,              0,     16237,           0,          0
   2801,          4080,            1280,              0,     16245,           0,          0
   2802,          4081,            1280,              0,     16236,           0,          0
   2803,          4083,            1281,              0,     16255,           0,          0
   2804,          4084,            1281,              0,     16267,           0,          0
   2805,          4085,            1281,              0,     16270,           0,          0
   2806,          4087,            1282,              0,     16270,           0,          0
   2807,          4090,            1284,              0,     16283,           0,          0
   2808,          4091,            1284,              0,     16296,           0,          0
   2809,          4092,            1284,              0,     16317,           0,          0
   2810,          4093,            1284,              0,     16301,           0,          0
   2811,          4094,            1284,              0,     16306,           0,          0
   2812,          4095,            1284,              0,     16325,           0,          0
   2813,          4097,            1285,              0,     16309,           0,          0
   2814,          4099,            1286,              0,     16360,           0,          0
   2815,          4100,            1286,              0,     16355,           0,          0
   2816,          4101,            1286,              0,     16345,           0,          0
   2817,          4102,            1286,              0,     16349,           0,          0
   2818,          4103,            1286,              0,     16371,           0,          0
   2819,          4105,            1287,              0,     16366,           0,          0
   2820,          4107,            1288,              0,     16370,           0,          0
   2821,          4108,            1288,              0,     16388,           0,          0
   2822,          4109,            1288,              0,     16401,           0,          0
   2823,          4110,            1288,              0,     16401,           0,          0
   2824,          4112,            1289,              0,     16415,           0,          0
   2825,          4113,            1289,              0,     16414,           0,          0
   2826,          4114,            1289,              0,     16417,           0,          0
   2827,          4116,            1290,              0,     16391,           0,          0
   2828,          4118,            1291,              0,     16421,           0,          0
   2829,          4119,            1291,              0,     16435,           0,          0
   2830,          4120,            1291,              0,     16436,           0,          0
   2831,          4122,            1292,              0,     16432,           0,          0
   2832,          4123,            1292,              0,     16454,           0,          0
   2833,          4126,            1294,              0,     16459,           0,          0
   2834,          4128,            1295,              0,     16461,           0,          0
   2835,          4129,            1295,              0,     16470,           0,          0
   2836,          4130,            1295,              0,     16453,           0,          0
   2837,          4131,            1295,              0,     16476,           0,          0
   2838,          4132,            1295,              0,     16479,           0,          0
   2839,          4134,            1296,              0,     16469,           0,          0
   2840,          4137,            1298,              0,     16500,           0,          0
   2841,          4138,            1298,              0,     16504,           0,          0
   2842,          4139,            1298,              0,     16509,           0,          0
   2843,          4140,            1298,              0,     16511,           0,          0
   2844,          4143,            1300,              0,     16513,           0,          0
   2845,          4144,            1300,              0,     16521,           0,          0
   2846,          4145,            1300,              0,     16528,           0,          0
   2847,          4146,            1300,              0,     16509,           0,          0
   2848,          4147,            1300,              0,     16572,           0,          0
   2849,          4148,            1300,              0,     16574,           0,          0
   2850,          4149,            1300,              0,     16584,           0,          0
   2851,          4151,            1301,              0,     16578,           0,          0
   2852,          4152,            1301,              0,     16568,           0,          0
   2853,          4153,            1301,              0,     16567,           0,          0
   2854,          4154,            1301,              0,     16582,           0,          0
   2855,          4157,            1303,              0,     16597,           0,          0
   2856,          4158,            1303,              0,     16600,           0,          0
   2857,          4159,            1303,              0,     16601,           0,          0
   2858,          4160,            1303,              0,     16610,           0,          0
   2859,          4161,            1303,              0,     16624,           0,          0
   2860,          4162,            1303,              0,     16597,           0,          0
   2861,          4164,            1304,              0,     16622,           0,          0
   2862,          4165,            1304,              0,     16641,           0,          0
   2863,          4166,            1304,              0,     16618,           0,          0
   2864,          4168,            1305,              0,     16649,           0,          0
   2865,          4170,            1306,              0,     16654,           0,          0
   2866,          4174,            1309,              0,     16657,           0,          0
   2867,          4175,            1309,              0,     16652,           0,          0
   2868,          4176,            1309,              0,     16676,           0,          0
   2869,          4177,            1309,              0,     16673,           0,          0
   2870,          4178,            1309,              0,     16700,           0,          0
   2871,          4179,            1309,              0,     16708,           0,          0
   2872,          4180,            1309,              0,     16689,           0,          0
   2873,          4181,            1309,              0,     16699,           0,          0
   2874,          4182,            1309,              0,     16719,           0,          0
   2875,          4183,            1309,              0,     16728,           0,          0
   2876,          4184,            1309,              0,     16696,           0,          0
   2877,          4186,            1310,              0,     16707,           0,          0
   2878,          4188,            1311,              0,     16740,           0,          0
   2879,          4190,            1312,              0,     16764,           0,          0
   2880,          4191,            1312,              0,     16752,           0,          0
   2881,          4192,            1312,              0,     16759,           0,          0
   2882,          4194,            1313,              0,     16768,           0,          0
   2883,          4196,            1314,              0,     16779,           0,          0
   2884,          4199,            1316,              0,     16776,           0,          0
   2885,          4200,            1316,              0,     16777,           0,          0
   2886,          4201,            1316,              0,     16793,           0,          0
   2887,          4202,            1316,              0,     16813,           0,          0
   2888,          4203,            1316,              0,     16807,           0,          0
   2889,          4204,            1316,              0,     16812,           0,          0
   2890,          4205,            1316,              0,     16813,           0,          0
   2891,          4207,            1317,              0,     16833,           0,          0
   2892,          4208,            1317,              0,     16839,           0,          0
   2893,          4209,            1317,              0,     16847,           0,          0
   2894,          4212,            1319,              0,     16873,           0,          0
   2895,          4213,            1319,              0,     16868,           0,          0
   2896,          4214,            1319,              0,     16837,           0,          0
   2897,          4215,            1319,              0,     16840,           0,          0
   2898,          4216,            1319,              0,     16850,           0,          0
   2899,          4219,            1321,              0,     16873,           0,          0
   2900,          4220,            1321,              0,     16866,           0,          0
   2901,          4221,            1321,              0,     16875,           0,          0
   2902,          4223,            1322,              0,     16920,           0,          0
   2903,          4224,            1322,              0,     16904,           0,          0
   2904,          4225,            1322,              0,     16910,           0,          0
   2905,          4226,            1322,              0,     16914,           0,          0
   2906,          4227,            1322,              0,     16926,           0,          0
   2907,          4231,            1325,              0,     16927,           0,          0
   2908,          4235,            1328,              0,     16935,           0,          0
   2909,          4236,            1328,              0,     16940,           0,          0
   2910,          4237,            1328,              0,     16967,           0,          0
   2911,          4238,            1328,              0,     16978,           0,          0
   2912,          4239,            1328,              0,     16979,           0,          0
   2913,          4240,            1328,              0,     16988,           0,          0
   2914,          4241,            1328,              0,     16981,           0,          0
   2915,          4243,            1329,              0,     16990,           0,          0
   2916,          4246,            1331,              0,     16999,           0,          0
   2917,          4247,            1331,              0,     17005,           0,          0
   2918,          4248,            1331,              0,     17032,           0,          0
   2919,          4249,            1331,              0,     17043,           0,          0
   2920,          4251,            1332,              0,     17027,           0,          0
   2921,          4254,            1334,              0,     17024,           0,          0
   2922,          4255,            1334,              0,     17047,           0,          0
   2923,          4258,            1336,              0,     17053,           0,          0
   2924,          4259,            1336,              0,     17065,           0,          0
   2925,          4260,            1336,              0,     17088,           0,          0
   2926,          4261,            1336,              0,     17074,           0,          0
   2927,          4262,            1336,              0,     17083,           0,          0
   2928,          4263,            1336,              0,     17107,           0,          0
   2929,          4264,            1336,              0,     17109,           0,          0
   2930,          4265,            1336,              0,     17116,           0,          0
   2931,          4266,            1336,              0,     17109,           0,          0
   2932,          4267,            1336,              0,     17152,           0,          0
   2933,          4268,            1336,              0,     17161,           0,          0
   2934,          4269,            1336,              0,     17146,           0,          0
   2935,          4270,            1336,              0,     17147,           0,          0
   2936,          4271,            1336,              0,     17153,           0,          0
   2937,          4272,            1336,              0,     17154,           0,          0
   2938,          4273,            1336,              0,     17189,           0,          0
   2939,          4274,            1336,              0,     17165,           0,          0
   2940,          4275,            1336,              0,     17176,           0,          0
   2941,          4276,            1336,              0,     17196,           0,          0
   2942,          4277,            1336,              0,     17208,           0,          0
   2943,          4278,            1336,              0,     17197,           0,          0
   2944,          4279,            1336,              0,     17231,           0,          0
   2945,          4280,            1336,              0,     17236,           0,          0
   2946,          4283,            1338,              0,     17251,           0,          0
   2947,          4287,            1341,              0,     17251,           0,          0
   2948,          4291,            1344,              0,     17242,           0,          0
   2949,          4292,            1344,              0,     17239,           0,          0
   2950,          4293,            1344,              0,     17260,           0,          0
   2951,          4294,            1344,              0,     17267,           0,          0
   2952,          4295,            1344,              0,     17255,           0,          0
   2953,          4296,            1344,              0,     17257,           0,          0
   2954,          4297,            1344,              0,     17292,           0,          0
   2955,          4298,            1344,              0,     17300,           0,          0
   2956,          4300,            1345,              0,     17290,           0,          0
   2957,          4302,            1346,              0,     17305,           0,          0
   2958,          4304,            1347,              0,     17310,           0,          0
   2959,          4307,            1349,              0,     17319,           0,          0
   2960,          4308,            1349,              0,     17334,           0,          0
   2961,          4309,            1349,              0,     17343,           0,          0
   2962,          4311,            1350,              0,     17351,           0,          0
   2963,          4312,            1350,              0,     17350,           0,          0
   2964,          4313,            1350,              0,     17363,           0,          0
   2965,          4315,            1351,              0,     17358,           0,          0
   2966,          4318,            1353,              0,     17354,           0,          0
   2967,          4319,            1353,              0,     17390,           0,          0
   2968,          4320,            1353,              0,     17381,           0,          0
   2969,          4322,            1354,              0,     17385,           0,          0
   2970,          4324,            1355,              0,     17370,           0,          0
   2971,          4325,            1355,              0,     17362,           0,          0
   2972,          4326,            1355,              0,     17407,           0,          0
   2973,          4327,            1355,              0,     17427,           0,          0
   2974,          4328,            1355,              0,     17447,           0,          0
   2975,          4329,            1355,              0,     17436,           0,          0
   2976,          4330,            1355,              0,     17428,           0,          0
   2977,          4331,            1355,              0,     17430,           0,          0
   2978,          4332,            1355,              0,     17447,           0,          0
   2979,          4333,            1355,              0,     17464,           0,          0
   2980,          4334,            1355,              0,     17446,           0,          0
   2981,          4335,            1355,              0,     17455,           0,          0
   2982,          4336,            1355,              0,     17476,           0,          0
   2983,          4337,            1355,              0,     17486,           0,          0
   2984,          4338,            1355,              0,     17491,           0,          0
   2985,          4339,            1355,              0,     17501,           0,          0
   2986,          4340,            1355,              0,     17506,           0,          0
   2987,          4341,            1355,              0,     17515,           0,          0
   2988,          4342,            1355,              0,     17526,           0,          0
   2989,          4343,            1355,              0,     17536,           0,          0
   2990,          4344,            1355,              0,     17564,           0,          0
   2991,          4345,            1355,              0,     17556,           0,          0
   2992,          4346,            1355,              0,     17554,           0,          0
   2993,          4348,            1356,              0,     17563,           0,          0
   2994,          4351,            1358,              0,     17577,           0,          0
   2995,          4354,            1360,              0,     17562,           0,          0
   2996,          4355,            1360,              0,     17567,           0,          0
   2997,          4356,            1360,              0,     17581,           0,          0
   2998,          4357,            1360,              0,     17617,           0,          0
   2999,          4358,            1360,              0,     17605,           0,          0
   3000,          4359,            1360,              0,     17629,           0,          0
   3001,          4361,            1361,              0,     17618,           0,          0
   3002,          4362,            1361,              0,     17670,           0,          0
   3003,          4363,            1361,              0,     17655,           0,          0
   3004,          4365,            1362,              0,     17639,           0,          0
   3005,          4366,            1362,              0,     17661,           0,          0
   3006,          4370,            1365,              0,     17675,           0,          0
   3007,          4371,            1365,              0,     17650,           0,          0
   3008,          4372,            1365,              0,     17698,           0,          0
   3009,          4373,            1365,              0,     17706,           0,          0
   3010,          4374,            1365,              0,     17711,           0,          0
   3011,          4375,            1365,              0,     17723,           0,          0
   3012,          4377,            1366,              0,     17718,           0,          0
   3013,          4378,            1366,              0,     17715,           0,          0
   3014,          4379,            1366,              0,     17698,           0,          0
   3015,          4380,            1366,              0,     17729,           0,          0
   3016,          4382,            1367,              0,     17732,           0,          0
   3017,          4383,            1367,              0,     17740,           0,          0
   3018,          4384,            1367,              0,     17747,           0,          0
   3019,          4386,            1368,              0,     17763,           0,          0
   3020,          4387,            1368,              0,     17770,           0,          0
   3021,          4388,            1368,              0,     17777,           0,          0
   3022,          4389,            1368,              0,     17775,           0,          0
   3023,          4391,            1369,              0,     17791,           0,          0
   3024,          4393,            1370,              0,     17820,           0,          0
   3025,          4394,            1370,              0,     17823,           0,          0
   3026,          4395,            1370,              0,     17837,           0,          0
   3027,          4396,            1370,              0,     17833,           0,          0
   3028,          4397,            1370,              0,     17828,           0,          0
   3029,          4399,            1371,              0,     17842,           0,          0
   3030,          4400,            1371,              0,     17848,           0,          0
   3031,          4401,            1371,              0,     17874,           0,          0
   3032,          4402,            1371,              0,     17871,           0,          0
   3033,          4404,            1372,              0,     17870,           0,          0
   3034,          4406,            1373,              0,     17872,           0,          0
   3035,          4409,            1375,              0,     17892,           0,          0
   3036,          4413,            1378,              0,     17895,           0,          0
   3037,          4414,            1378,              0,     17900,           0,          0
   3038,          4415,            1378,              0,     17913,           0,          0
   3039,          4416,            1378,              0,     17917,           0,          0
   3040,          4417,            1378,              0,     17962,           0,          0
   3041,          4418,            1378,              0,     17967,           0,          0
   3042,          4419,            1378,              0,     17974,           0,          0
   3043,          4421,            1379,              0,     17968,           0,          0
   3044,          4422,            1379,              0,     17956,           0,          0
   3045,          4423,            1379,              0,     17978,           0,          0
   3046,          4424,            1379,              0,     17988,           0,          0
   3047,          4427,            1381,              0,     17992,           0,          0
   3048,          4428,            1381,              0,     18014,           0,          0
   3049,          4429,            1381,              0,     18014,           0,          0
   3050,          4430,            1381,              0,     18033,           0,          0
   3051,          4432,            1382,              0,     18022,           0,          0
   3052,          4433,            1382,              0,     18044,           0,          0
   3053,          4434,            1382,              0,     18056,           0,          0
   3054,          4435,            1382,              0,     18042,           0,          0
   3055,          4436,            1382,              0,     18054,           0,          0
   3056,          4437,            1382,              0,     18071,           0,          0
   3057,          4438,            1382,              0,     18084,           0,          0
   3058,          4440,            1383,              0,     18080,           0,          0
   3059,          4443,            1385,              0,     18110,           0,          0
   3060,          4444,            1385,              0,     18110,           0,          0
   3061,          4445,            1385,              0,     18105,           0,          0
   3062,          4446,            1385,              0,     18127,           0,          0
   3063,          4447,            1385,              0,     18150,           0,          0
   3064,          4448,            1385,              0,     18128,           0,          0
   3065,          4451,            1387,              0,     18138,           0,          0
   3066,          4454,            1389,              0,     18163,           0,          0
   3067,          4456,            1390,              0,     18150,           0,          0
   3068,          4457,            1390,              0,     18167,           0,          0
   3069,          4458,            1390,              0,     18188,           0,          0
   3070,          4460,            1391,              0,     18202,           0,          0
   3071,          4461,            1391,              0,     18215,           0,          0
   3072,          4464,            1393,              0,     18224,           0,          0
   3073,          4466,            1394,              0,     18227,           0,          0
   3074,          4467,            1394,              0,     18223,           0,          0
   3075,          4468,            1394,              0,     18234,           0,          0
   3076,          4470,            1395,              0,     18246,           0,          0
   3077,          4471,            1395,              0,     18235,           0,          0
   3078,          4472,            1395,              0,     18234,           0,          0
   3079,          4474,            1396,              0,     18257,           0,          0
   3080,          4477,            1398,              0,     18248,           0,          0
   3081,          4479,            1399,              0,     18255,           0,          0
   3082,          4482,            1401,              0,     18248,           0,          0
   3083,          4483,            1401,              0,     18251,           0,          0
   3084,          4484,            1401,              0,     18277,           0,          0
   3085,          4486,            1402,              0,     18281,           0,          0
   3086,          4487,            1402,              0,     18272,           0,          0
   3087,          4488,            1402,              0,     18301,           0,          0
   3088,          4490,            1403,              0,     18288,           0,          0
   3089,          4491,            1403,              0,     18283,           0,          0
   3090,          4492,            1403,              0,     18289,           0,          0
   3091,          4493,            1403,              0,     18308,           0,          0
   3092,          4494,            1403,              0,     18281,           0,          0
   3093,          4495,            1403,              0,     18298,           0,          0
   3094,          4496,            1403,              0,     18320,           0,          0
   3095,          4497,            1403,              0,     18310,           0,          0
   3096,          4499,            1404,              0,     18308,           0,          0
   3097,          4503,            1407,              0,     18311,           0,          0
   3098,          4504,            1407,              0,     18325,           0,          0
   3099,          4505,            1407,              0,     18344,           0,          0
   3100,          4507,            1408,              0,     18332,           0,          0
   3101,          4510,            1410,              0,     18344,           0,          0
   3102,          4511,            1410,              0,     18363,           0,          0
   3103,          4512,            1410,              0,     18359,           0,          0
   3104,          4513,            1410,              0,     18359,           0,          0
   3105,          4516,            1412,              0,     18370,           0,          0
   3106,          4518,            1413,              0,     18396,           0,          0
   3107,          4519,            1413,              0,     18382,           0,          0
   3108,          4520,            1413,              0,     18401,           0,          0
   3109,          4521,            1413,              0,     18405,           0,          0
   3110,          4524,            1415,              0,     18378,           0,          0
   3111,          4528,            1418,              0,     18397,           0,          0
   3112,          4529,            1418,              0,     18399,           0,          0
   3113,          4530,            1418,              0,     18397,           0,          0
   3114,          4531,            1418,              0,     18412,           0,          0
   3115,          4532,            1418,              0,     18416,           0,          0
   3116,          4533,            1418,              0,     18406,           0,          0
   3117,          4534,            1418,              0,     18422,           0,          0
   3118,          4535,            1418,              0,     18427,           0,          0
   3119,          4538,            1420,              0,     18451,           0,          0
   3120,          4539,            1420,              0,     18455,           0,          0
   3121,          4540,            1420,              0,     18458,           0,          0
   3122,          4541,            1420,              0,     18447,           0,          0
   3123,          4542,            1420,              0,     18455,           0,          0
   3124,          4546,            1423,              0,     18488,           0,          0
   3125,          4547,            1423,              0,     18475,           0,          0
   3126,          4548,            1423,              0,     18478,           0,          0
   3127,          4550,            1424,              0,     18498,           0,          0
   3128,          4551,            1424,              0,     18509,           0,          0
   3129,          4552,            1424,              0,     18505,           0,          0
   3130,          4553,            1424,              0,     18531,           0,          0
   3131,          4556,            1426,              0,     18537,           0,          0
   3132,          4558,            1427,              0,     18516,           0,          0
   3133,          4559,            1427,              0,     18538,           0,          0
   3134,          4560,            1427,              0,     18549,           0,          0
   3135,          4562,            1428,              0,     18542,           0,          0
   3136,          4563,            1428,              0,     18556,           0,          0
   3137,          4564,            1428,              0,     18557,           0,          0
   3138,          4565,            1428,              0,     18549,           0,          0
   3139,          4568,            1430,              0,     18539,           0,          0
   3140,          4569,            1430,              0,     18580,           0,          0
   3141,          4570,            1430,              0,     18583,           0,          0
   3142,          4571,            1430,              0,     18559,           0,          0
   3143,          4572,            1430,              0,     18575,           0,          0
   3144,          4573,            1430,              0,     18596,           0,          0
   3145,          4578,            1434,              0,     18592,           0,          0
   3146,          4579,            1434,              0,     18610,           0,          0
   3147,          4580,            1434,              0,     18609,           0,          0
   3148,          4582,            1435,              0,     18599,           0,          0
   3149,          4583,            1435,              0,     18604,           0,          0
   3150,          4584,            1435,              0,     18621,           0,          0
   3151,          4586,            1436,              0,     18636,           0,          0
   3152,          4587,            1436,              0,     18640,           0,          0
   3153,          4589,            1437,              0,     18650,           0,          0
   3154,          4590,            1437,              0,     18630,           0,          0
   3155,          4591,            1437,              0,     18648,           0,          0
   3156,          4592,            1437,              0,     18651,           0,          0
   3157,          4593,            1437,              0,     18636,           0,          0
   3158,          4594,            1437,              0,     18665,           0,          0
   3159,          4596,            1438,              0,     18687,           0,          0
   3160,          4598,            1439,              0,     18686,           0,          0
   3161,          4600,            1440,              0,     18693,           0,          0
   3162,          4601,            1440,              0,     18686,           0,          0
   3163,          4602,            1440,              0,     18669,           0,          0
   3164,          4603,            1440,              0,     18697,           0,          0
   3165,          4606,            1442,              0,     18708,           0,          0
   3166,          4609,            1444,              0,     18723,           0,          0
   3167,          4611,            1445,              0,     18710,           0,          0
   3168,          4612,            1445,              0,     18731,           0,          0
   3169,          4613,            1445,              0,     18734,           0,          0
   3170,          4615,            1446,              0,     18741,           0,          0
   3171,          4617,            1447,              0,     18744,           0,          0
   3172,          4619,            1448,              0,     18745,           0,          0
   3173,          4620,            1448,              0,     18751,           0,          0
   3174,          4621,            1448,              0,     18763,           0,          0
   3175,          4622,            1448,              0,     18771,           0,          0
   3176,          4623,            1448,              0,     18772,           0,          0
   3177,          4624,            1448,              0,     18779,           0,          0
   3178,          4625,            1448,              0,     18771,           0,          0
   3179,          4627,            1449,              0,     18780,           0,          0
   3180,          4629,            1450,              0,     18787,           0,          0
   3181,          4633,            1453,              0,     18806,           0,          0
   3182,          4634,            1453,              0,     18832,           0,          0
   3183,          4635,            1453,              0,     18810,           0,          0
   3184,          4636,            1453,              0,     18834,           0,          0
   3185,          4637,            1453,              0,     18839,           0,          0
   3186,          4639,            1454,              0,     18849,           0,          0
   3187,          4640,            1454,              0,     18853,           0,          0
   3188,          4641,            1454,              0,     18854,           0,          0
   3189,          4642,            1454,              0,     18857,           0,          0
   3190,          4643,            1454,              0,     18847,           0,          0
   3191,          4645,            1455,              0,     18867,           0,          0
   3192,          4646,            1455,              0,     18876,           0,          0
   3193,          4647,            1455,              0,     18879,           0,          0
   3194,          4648,            1455,              0,     18888,           0,          0
   3195,          4649,            1455,              0,     18900,           0,          0
   3196,          4650,            1455,              0,     18908,           0,          0
   3197,          4651,            1455,              0,     18907,           0,          0
   3198,          4652,            1455,              0,     18888,           0,          0
   3199,          4653,            1455,              0,     18907,           0,          0
   3200,          4655,            1456,              0,     18931,           0,          0
   3201,          4658,            1458,              0,     18933,           0,          0
   3202,          4659,            1458,              0,     18965,           0,          0
   3203,          4660,            1458,              0,     18967,           0,          0
   3204,          4661,            1458,              0,     18961,           0,          0
